entity_id,state,last_changed
sensor.easyweatherpro_v5_0_2_outdoor_temperature,0.4459725799722222,2025-01-08T18:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,0.23568518683333337,2025-01-08T19:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,0.18773942194444446,2025-01-08T20:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,0.6097689053055556,2025-01-08T21:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,0.768399919888889,2025-01-08T22:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,0.8635603076388888,2025-01-08T23:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,0.9300603551666667,2025-01-09T00:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,0.7042990607777777,2025-01-09T01:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,0.9003402027500002,2025-01-09T02:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,1.3379383433055556,2025-01-09T03:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,1.8260058048611112,2025-01-09T04:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,1.8682702501388888,2025-01-09T05:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,1.8564205380277778,2025-01-09T06:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.2632462866944443,2025-01-09T07:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.424836105166667,2025-01-09T08:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,4.9309933255,2025-01-09T09:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,5.756468250777778,2025-01-09T10:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,6.129906208555556,2025-01-09T11:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,6.632885266166667,2025-01-09T12:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,7.772698376166667,2025-01-09T13:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,8.897796102833334,2025-01-09T14:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,7.407166072861112,2025-01-09T15:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,5.2595301110833335,2025-01-09T16:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,3.8410587760555557,2025-01-09T17:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.731083598138889,2025-01-09T18:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.1805287673055553,2025-01-09T19:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,1.8445689715,2025-01-09T20:00:00.000Z
sensor.easyweatherpro_v5_0_2_outdoor_temperature,2.1311176539166667,2025-01-09T21:00:00.000Z
